# NASA-9 thermodynamic polynomial coefficients
# Source: VULCAN thermo/NASA9/
# Temperature ranges: 200-1000 K (low), 1000-6000 K (high)
# 10 coefficients per range: a0-a6, a7(=0), a8, a9
# Format: species_name on its own line, then 4 lines of 5 coefficients
# 293 species
Ar
C4H4
 6.782249670E+03   3.865120400E+02  -3.947149200E+00   5.350389380E-02  -6.584167990E-05
 4.476703120E-08  -1.244989595E-11   0.000000000E+00   3.173974370E+04   4.378073320E+01
 3.666653130E+06  -1.489937021E+04   2.942062642E+01  -2.060279355E-03   3.236552160E-07
-2.667851899E-11   8.875351060E-16   0.000000000E+00   1.220582183E+05  -1.658715955E+02
C4H5
-9.444714610E+04   1.473884393E+03  -6.849270930E+00   5.797307110E-02  -6.047931180E-05
 3.528217200E-08  -8.695133550E-12   0.000000000E+00   2.951803522E+04   6.388608490E+01
 3.661303180E+06  -1.600641756E+04   3.321484570E+01  -2.696524762E-03   4.822783980E-07
-4.637439350E-11   1.853408040E-15   0.000000000E+00   1.310663241E+05  -1.886787190E+02
C4H6
-2.428643465E+05   4.555053620E+03  -2.830755323E+01   1.169784096E-01  -1.392211966E-04
 8.957588700E-08  -2.366602763E-11   0.000000000E+00  -9.132482260E+03   1.810422236E+02
 5.008466620E+06  -2.098021125E+04   3.828384500E+01  -3.115938116E-03   5.221897620E-07
-4.853884770E-11   1.895124239E-15   0.000000000E+00   1.370573782E+05  -2.276839761E+02
C4H8
-3.057715067E+05   5.650790040E+03  -3.647015370E+01   1.496114647E-01  -1.827187131E-04
 1.206020533E-07  -3.263786930E-11   0.000000000E+00  -2.955071456E+04   2.221113269E+02
 5.909747520E+06  -2.572239247E+04   4.729471840E+01  -4.483842240E-03   8.084912640E-07
-7.804345900E-11   3.121179651E-15   0.000000000E+00   1.491319443E+05  -2.903831777E+02
C4H9
 0.000000000E+00   0.000000000E+00   3.246800720E+00   2.375211555E-02   3.198663650E-05
-5.959778650E-08   2.627466183E-11   0.000000000E+00   6.673257560E+03   1.011447720E+01
 0.000000000E+00   0.000000000E+00   9.886194540E+00   2.250541045E-02  -7.914261140E-06
 1.259810617E-09  -7.472635650E-14   0.000000000E+00   4.012993870E+03  -2.825019524E+01
C4H9_1
-3.649565630E+05   6.383377960E+03  -3.837258020E+01   1.529180141E-01  -1.795907724E-04
 1.151968516E-07  -3.046839407E-11   0.000000000E+00  -2.173812939E+04   2.364198411E+02
 7.383354750E+06  -3.027061163E+04   5.271781520E+01  -4.905879500E-03   8.532567760E-07
-7.946197170E-11   3.066617980E-15   0.000000000E+00   1.896053000E+05  -3.271807010E+02
C4H9_2
-4.243657510E+05   7.221822590E+03  -4.124530810E+01   1.455634211E-01  -1.577111287E-04
 9.502666610E-08  -2.405598332E-11   0.000000000E+00  -2.890616201E+04   2.584270429E+02
 7.630370770E+06  -3.198102280E+04   5.352771820E+01  -5.764264440E-03   1.063228612E-06
-1.052268528E-10   4.320117830E-15   0.000000000E+00   1.968891799E+05  -3.337812450E+02
C4N2
 1.587802866E+05  -2.987184206E+03   2.348081602E+01  -2.607502448E-02   4.042830030E-05
-2.804912444E-08   7.397652050E-12   0.000000000E+00   7.505299470E+04  -1.017578250E+02
 1.167686152E+06  -6.198644180E+03   2.062070093E+01  -1.518619449E-03   3.162361680E-07
-3.469922800E-11   1.555154128E-15   0.000000000E+00   9.667409390E+04  -9.669734738E+01
C6H5
-1.211278245E+05   3.529045580E+03  -3.116903422E+01   1.467550630E-01  -1.831398296E-04
 1.192576957E-07  -3.149265860E-11   0.000000000E+00   2.420972928E+04   1.868799946E+02
 3.670279230E+06  -1.894601209E+04   4.180581820E+01  -3.503914150E-03   6.561821740E-07
-6.594714450E-11   2.748094212E-15   0.000000000E+00   1.476744628E+05  -2.475301142E+02
C6H6
-1.677340902E+05   4.404500040E+03  -3.717377910E+01   1.640509559E-01  -2.020812374E-04
 1.307915264E-07  -3.444284100E-11   0.000000000E+00  -1.035455401E+04   2.169853345E+02
 4.538575720E+06  -2.260502547E+04   4.694007300E+01  -4.206676830E-03   7.907994330E-07
-7.968302100E-11   3.328212080E-15   0.000000000E+00   1.391464686E+05  -2.868751333E+02
CH
 2.220590133E+04  -3.405411530E+02   5.531452290E+00  -5.794964260E-03   7.969554880E-06
-4.465911590E-09   9.596338320E-13   0.000000000E+00   7.240783270E+04  -9.107673050E+00
 2.060763440E+06  -5.396206660E+03   7.856293850E+00  -7.965907450E-04   1.764308305E-07
-1.976386267E-11   5.030429510E-16   0.000000000E+00   1.062236592E+05  -3.154757439E+01
CH2
 3.218921730E+04  -2.877601815E+02   4.203583820E+00   3.455405960E-03  -6.746193340E-06
 7.654571640E-09  -2.870328419E-12   0.000000000E+00   4.733624710E+04  -2.143628603E+00
 2.550418031E+06  -7.971625390E+03   1.228924487E+01  -1.699122922E-03   2.991728605E-07
-2.767007492E-11   1.051341740E-15   0.000000000E+00   9.642216890E+04  -6.094739910E+01
CH2CCH2
-1.645155745E+04   9.629457810E+02  -7.532326680E+00   5.518219110E-02  -6.733585120E-05
 4.532709050E-08  -1.251837614E-11   0.000000000E+00   1.772494269E+04   6.151969760E+01
 3.479355100E+06  -1.430412453E+04   2.702534756E+01  -2.557412369E-03   4.706646750E-07
-4.651688070E-11   1.908219044E-15   0.000000000E+00   1.072312354E+05  -1.548846158E+02
CH2CHO
-8.571233740E+04   1.693439410E+03  -9.814733180E+00   5.378622230E-02  -6.321376500E-05
 4.028270780E-08  -1.057166173E-11   0.000000000E+00  -7.382702990E+03   7.868486870E+01
 2.444527789E+06  -1.055828110E+04   2.160883135E+01  -1.683308971E-03   2.905578803E-07
-2.685860497E-11   1.028908326E-15   0.000000000E+00   6.288537110E+04  -1.148573062E+02
CH2CN
